1476810196216
roomid, result, ctime, time,
1476810196216,啊这是来了叶哥我哥 ,1566141150.440,2019-08-18 23:12:30,
1476810196216,正常和你玩一局 ,1566141153.587,2019-08-18 23:12:33,
1476810196216,几嘛可以咯 ,1566141157.128,2019-08-18 23:12:37,
1476810196216,可以可以咯 ,1566141160.036,2019-08-18 23:12:40,
1476810196216,快点出来 ,1566141163.003,2019-08-18 23:12:43,
1476810196216,你在哪啊 ,1566141166.556,2019-08-18 23:12:46,
1476810196216,谁也别管谁买啦 ,1566141169.705,2019-08-18 23:12:49,
1476810196216,下雨了啊反正就谁呗 ,1566141173.171,2019-08-18 23:12:53,
1476810196216,谁干谁玩对 ,1566141176.287,2019-08-18 23:12:56,
1476810196216,万一我天给他换我听歌啊 ,1566141178.966,2019-08-18 23:12:58,
1476810196216,没到级别的啊 ,1566141182.617,2019-08-18 23:13:02,
1476810196216,哥我在送咱们拔牙哥啊 ,1566141185.452,2019-08-18 23:13:05,
1476810196216,要扫咱妈呀 ,1566141189.071,2019-08-18 23:13:09,
1476810196216,我的受惩罚的大 ,1566141191.973,2019-08-18 23:13:11,
1476810196216,还有爱得啊我真找不到打架 ,1566141195.629,2019-08-18 23:13:15,
1476810196216,还能还是朋友的人 ,1566141198.695,2019-08-18 23:13:18,
1476810196216,真找不到了他能 ,1566141201.421,2019-08-18 23:13:21,
1476810196216,是朋友的朋友没有你随便玩 ,1566141205.172,2019-08-18 23:13:25,
1476810196216,快点你怎么会 ,1566141208.347,2019-08-18 23:13:28,
1476810196216,对你土豪你拿个纸先涂 ,1566141211.081,2019-08-18 23:13:31,
1476810196216,你先把他挤好放这里呗一点点涂了 ,1566141214.580,2019-08-18 23:13:34,
1476810196216,对对 ,1566141217.612,2019-08-18 23:13:37,
1476810196216,操这个水够吗 ,1566141221.338,2019-08-18 23:13:41,
1476810196216,来来吧点咯 ,1566141224.104,2019-08-18 23:13:44,
1476810196216,听歌刷了啥样啊 ,1566141227.106,2019-08-18 23:13:47,
1476810196216,这是什么东西刷单等下我刚看你去了 ,1566141230.494,2019-08-18 23:13:50,
1476810196216,来叫我这样打我 ,1566141233.474,2019-08-18 23:13:53,
1476810196216,炸飞碟吧 ,1566141237.268,2019-08-18 23:13:57,
1476810196216,飞马呀 ,1566141240.354,2019-08-18 23:14:00,
1476810196216,还没打找个啊 ,1566141243.157,2019-08-18 23:14:03,
1476810196216,哎呀其实吧 ,1566141246.810,2019-08-18 23:14:06,
1476810196216,你妈 ,1566141249.579,2019-08-18 23:14:09,
1476810196216,哎呀 ,1566141253.315,2019-08-18 23:14:13,
1476810196216,嗯 ,1566141255.918,2019-08-18 23:14:15,
1476810196216,啊 ,1566141259.137,2019-08-18 23:14:19,
1476810196216,哦 ,1566141262.763,2019-08-18 23:14:22,
1476810196216,早 ,1566141265.613,2019-08-18 23:14:25,
1476810196216,不是王子大来打 ,1566141269.024,2019-08-18 23:14:29,
1476810196216,送来打那个 ,1566141272.280,2019-08-18 23:14:32,
1476810196216,你直接安排月早就完了 ,1566141274.970,2019-08-18 23:14:34,
1476810196216,那你就直接全部还完 ,1566141278.760,2019-08-18 23:14:38,
1476810196216,反正王者不 ,1566141281.847,2019-08-18 23:14:41,
1476810196216,你大就完了 ,1566141285.262,2019-08-18 23:14:45,
1476810196216,你快点啊来来来来来 ,1566141288.126,2019-08-18 23:14:48,
1476810196216,他是啊怎么怎么样 ,1566141291.290,2019-08-18 23:14:51,
1476810196216,这么多啊这里的烂了啊不能 ,1566141294.650,2019-08-18 23:14:54,
1476810196216,服了啊 ,1566141297.645,2019-08-18 23:14:57,
1476810196216,,1566141301.178,2019-08-18 23:15:01,
1476810196216,给我操冻死了多少 ,1566141304.000,2019-08-18 23:15:04,
1476810196216,快点 ,1566141307.276,2019-08-18 23:15:07,
1476810196216,,1566141310.566,2019-08-18 23:15:10,
1476810196216,,1566141313.701,2019-08-18 23:15:13,
1476810196216,,1566141317.137,2019-08-18 23:15:17,
1476810196216,这个下面好像扶不住 ,1566141320.400,2019-08-18 23:15:20,
1476810196216,哎呀我操冻死了冻死了 ,1566141323.021,2019-08-18 23:15:23,
1476810196216,我操 ,1566141326.704,2019-08-18 23:15:26,
1476810196216,哎呀 ,1566141329.679,2019-08-18 23:15:29,
1476810196216,你快点到哪里咱俩这么多吗哎呀我操 ,1566141333.149,2019-08-18 23:15:33,
1476810196216,准备来这边还没走吧走走走 ,1566141336.006,2019-08-18 23:15:36,
1476810196216,都有两遍 ,1566141340.026,2019-08-18 23:15:40,
1476810196216,我到你了 ,1566141342.555,2019-08-18 23:15:42,
1476810196216,他这个图上距你知道吗 ,1566141345.621,2019-08-18 23:15:45,
1476810196216,等下你这一天懂啊我早年底下 ,1566141349.560,2019-08-18 23:15:49,
1476810196216,我根底下我操 ,1566141352.424,2019-08-18 23:15:52,
1476810196216,哎呦我操 ,1566141355.372,2019-08-18 23:15:55,
1476810196216,不送去你知道吗算了算了 ,1566141358.856,2019-08-18 23:15:58,
1476810196216,躺着呢肚子疼 ,1566141361.841,2019-08-18 23:16:01,
1476810196216,这边的照片什么的 ,1566141365.216,2019-08-18 23:16:05,
1476810196216,可以了哎呀我操 ,1566141368.185,2019-08-18 23:16:08,
1476810196216,哎呀哎呀我操 ,1566141371.600,2019-08-18 23:16:11,
1476810196216,哦 ,1566141374.755,2019-08-18 23:16:14,
1476810196216,他妈的把他嘴巴三百多哎哟 ,1566141378.046,2019-08-18 23:16:18,
1476810196216,哦 ,1566141381.318,2019-08-18 23:16:21,
1476810196216,我开不了眼睛啊快点 ,1566141384.063,2019-08-18 23:16:24,
1476810196216,现在损失什什什么我放开手是吧 ,1566141387.459,2019-08-18 23:16:27,
1476810196216,要操你咋啥也没怎么都有了 ,1566141390.893,2019-08-18 23:16:30,
1476810196216,哎呀我操什么都有了吧 ,1566141393.705,2019-08-18 23:16:33,
1476810196216,哎呀我操 ,1566141397.285,2019-08-18 23:16:37,
1476810196216,哎呀我操 ,1566141400.416,2019-08-18 23:16:40,
1476810196216,等我下去了你在外面找发现哎呀我操 ,1566141403.874,2019-08-18 23:16:43,
1476810196216,哦 ,1566141406.829,2019-08-18 23:16:46,
1476810196216,哎呀 ,1566141409.614,2019-08-18 23:16:49,
1476810196216,,1566141413.207,2019-08-18 23:16:53,
1476810196216,啊 ,1566141416.250,2019-08-18 23:16:56,
1476810196216,嗯 ,1566141419.303,2019-08-18 23:16:59,
1476810196216,哦 ,1566141422.663,2019-08-18 23:17:02,
1476810196216,哦 ,1566141425.791,2019-08-18 23:17:05,
1476810196216,哦 ,1566141429.452,2019-08-18 23:17:09,
1476810196216,哦 ,1566141432.242,2019-08-18 23:17:12,
1476810196216,嗯 ,1566141435.683,2019-08-18 23:17:15,
1476810196216,嗯 ,1566141438.607,2019-08-18 23:17:18,
1476810196216,哦 ,1566141441.751,2019-08-18 23:17:21,
1476810196216,呵 ,1566141445.206,2019-08-18 23:17:25,
1476810196216,哦 ,1566141448.201,2019-08-18 23:17:28,
1476810196216,嗯 ,1566141451.632,2019-08-18 23:17:31,
1476810196216,嗯 ,1566141454.710,2019-08-18 23:17:34,
1476810196216,啊 ,1566141457.853,2019-08-18 23:17:37,
1476810196216,哦 ,1566141461.389,2019-08-18 23:17:41,
1476810196216,哦 ,1566141464.203,2019-08-18 23:17:44,
1476810196216,你 ,1566141467.744,2019-08-18 23:17:47,
1476810196216,嗯 ,1566141470.555,2019-08-18 23:17:50,
1476810196216,哦 ,1566141473.781,2019-08-18 23:17:53,
1476810196216,,1566141477.346,2019-08-18 23:17:57,
1476810196216,,1566141480.402,2019-08-18 23:18:00,
1476810196216,听到了 ,1566141483.656,2019-08-18 23:18:03,
1476810196216,嗯 ,1566141486.786,2019-08-18 23:18:06,
1476810196216,嗯 ,1566141489.815,2019-08-18 23:18:09,
1476810196216,嗯 ,1566141493.354,2019-08-18 23:18:13,
1476810196216,哎呀受不了受不了他 ,1566141496.290,2019-08-18 23:18:16,
1476810196216,咋还有几分钟开啊 ,1566141499.747,2019-08-18 23:18:19,
1476810196216,好吧 ,1566141502.768,2019-08-18 23:18:22,
1476810196216,你 ,1566141505.922,2019-08-18 23:18:25,
1476810196216,嗯 ,1566141509.164,2019-08-18 23:18:29,
1476810196216,给我 ,1566141512.370,2019-08-18 23:18:32,
1476810196216,哦 ,1566141515.750,2019-08-18 23:18:35,
1476810196216,我 ,1566141518.594,2019-08-18 23:18:38,
1476810196216,,1566141521.668,2019-08-18 23:18:41,
1476810196216,哦 ,1566141525.267,2019-08-18 23:18:45,
1476810196216,嗯 ,1566141528.410,2019-08-18 23:18:48,
1476810196216,嗯 ,1566141531.925,2019-08-18 23:18:51,
1476810196216,啊 ,1566141534.736,2019-08-18 23:18:54,
1476810196216,哦 ,1566141537.927,2019-08-18 23:18:57,
1476810196216,哦 ,1566141541.453,2019-08-18 23:19:01,
1476810196216,嗯 ,1566141544.224,2019-08-18 23:19:04,
1476810196216,我 ,1566141548.005,2019-08-18 23:19:08,
1476810196216,嗯 ,1566141550.882,2019-08-18 23:19:10,
1476810196216,嗯 ,1566141553.949,2019-08-18 23:19:13,
1476810196216,有 ,1566141557.461,2019-08-18 23:19:17,
1476810196216,呸 ,1566141560.243,2019-08-18 23:19:20,
1476810196216,我 ,1566141563.654,2019-08-18 23:19:23,
1476810196216,哈哈 ,1566141567.037,2019-08-18 23:19:27,
1476810196216,哦 ,1566141569.715,2019-08-18 23:19:29,
1476810196216,嗯 ,1566141573.303,2019-08-18 23:19:33,
1476810196216,哦 ,1566141576.367,2019-08-18 23:19:36,
1476810196216,哦 ,1566141580.079,2019-08-18 23:19:40,
1476810196216,哦 ,1566141582.884,2019-08-18 23:19:42,
1476810196216,嗯 ,1566141585.878,2019-08-18 23:19:45,
1476810196216,哦 ,1566141589.224,2019-08-18 23:19:49,
1476810196216,哦 ,1566141592.261,2019-08-18 23:19:52,
1476810196216,嗯 ,1566141595.689,2019-08-18 23:19:55,
1476810196216,嗯 ,1566141598.697,2019-08-18 23:19:58,
1476810196216,嗯 ,1566141602.363,2019-08-18 23:20:02,
1476810196216,哦 ,1566141605.250,2019-08-18 23:20:05,
1476810196216,哦 ,1566141608.402,2019-08-18 23:20:08,
1476810196216,哦 ,1566141611.965,2019-08-18 23:20:11,
1476810196216,,1566141614.944,2019-08-18 23:20:14,
1476810196216,哦 ,1566141617.733,2019-08-18 23:20:17,
1476810196216,哦 ,1566141621.534,2019-08-18 23:20:21,
1476810196216,哦 ,1566141624.392,2019-08-18 23:20:24,
1476810196216,哦 ,1566141627.845,2019-08-18 23:20:27,
1476810196216,嗯 ,1566141630.975,2019-08-18 23:20:30,
1476810196216,呸 ,1566141633.737,2019-08-18 23:20:33,
1476810196216,哦 ,1566141637.579,2019-08-18 23:20:37,
1476810196216,嗯 ,1566141640.345,2019-08-18 23:20:40,
1476810196216,啊 ,1566141643.846,2019-08-18 23:20:43,
1476810196216,嗯 ,1566141646.698,2019-08-18 23:20:46,
1476810196216,哦 ,1566141649.987,2019-08-18 23:20:49,
1476810196216,啊 ,1566141653.406,2019-08-18 23:20:53,
1476810196216,有的 ,1566141656.443,2019-08-18 23:20:56,
1476810196216,嗯 ,1566141659.786,2019-08-18 23:20:59,
1476810196216,哦 ,1566141663.073,2019-08-18 23:21:03,
1476810196216,哦 ,1566141665.727,2019-08-18 23:21:05,
1476810196216,哦 ,1566141669.534,2019-08-18 23:21:09,
1476810196216,呵 ,1566141672.434,2019-08-18 23:21:12,
1476810196216,哦 ,1566141675.743,2019-08-18 23:21:15,
1476810196216,哦 ,1566141679.020,2019-08-18 23:21:19,
1476810196216,哦 ,1566141682.100,2019-08-18 23:21:22,
1476810196216,哦 ,1566141685.345,2019-08-18 23:21:25,
1476810196216,哦 ,1566141688.349,2019-08-18 23:21:28,
1476810196216,微信 ,1566141691.898,2019-08-18 23:21:31,
1476810196216,宝贝 ,1566141694.936,2019-08-18 23:21:34,
1476810196216,嗯 ,1566141698.688,2019-08-18 23:21:38,
1476810196216,嗯 ,1566141701.615,2019-08-18 23:21:41,
1476810196216,嗯 ,1566141704.321,2019-08-18 23:21:44,
1476810196216,呵 ,1566141707.958,2019-08-18 23:21:47,
1476810196216,嗯 ,1566141710.924,2019-08-18 23:21:50,
1476810196216,啊 ,1566141713.960,2019-08-18 23:21:53,
1476810196216,哦 ,1566141717.258,2019-08-18 23:21:57,
1476810196216,你 ,1566141720.543,2019-08-18 23:22:00,
1476810196216,哦 ,1566141724.005,2019-08-18 23:22:04,
1476810196216,嗯 ,1566141727.003,2019-08-18 23:22:07,
1476810196216,哦 ,1566141729.789,2019-08-18 23:22:09,
1476810196216,哦 ,1566141733.571,2019-08-18 23:22:13,
1476810196216,开头啊这不再来找大 ,1566141736.393,2019-08-18 23:22:16,
1476810196216,别打我 ,1566141739.981,2019-08-18 23:22:19,
1476810196216,还行吧 ,1566141743.241,2019-08-18 23:22:23,
1476810196216,早晚 ,1566141746.324,2019-08-18 23:22:26,
1476810196216,早点走吧 ,1566141749.557,2019-08-18 23:22:29,
1476810196216,啊 ,1566141752.552,2019-08-18 23:22:32,
1476810196216,嗯 ,1566141756.153,2019-08-18 23:22:36,
1476810196216,嗯 ,1566141759.110,2019-08-18 23:22:39,
1476810196216,去 ,1566141762.494,2019-08-18 23:22:42,
1476810196216,嗯 ,1566141765.594,2019-08-18 23:22:45,
1476810196216,啊 ,1566141768.479,2019-08-18 23:22:48,
1476810196216,哦 ,1566141771.930,2019-08-18 23:22:51,
1476810196216,哦 ,1566141775.167,2019-08-18 23:22:55,
1476810196216,哈哈 ,1566141778.487,2019-08-18 23:22:58,
1476810196216,哦 ,1566141781.558,2019-08-18 23:23:01,
1476810196216,嗯 ,1566141784.587,2019-08-18 23:23:04,
1476810196216,哦 ,1566141787.854,2019-08-18 23:23:07,
1476810196216,哦 ,1566141790.917,2019-08-18 23:23:10,
1476810196216,哦 ,1566141793.872,2019-08-18 23:23:13,
1476810196216,哦 ,1566141797.477,2019-08-18 23:23:17,
1476810196216,,1566141800.642,2019-08-18 23:23:20,
1476810196216,嗯 ,1566141803.904,2019-08-18 23:23:23,
1476810196216,你赶紧耍越大 ,1566141807.093,2019-08-18 23:23:27,
1476810196216,我还让你趴着打你哪 ,1566141810.538,2019-08-18 23:23:30,
1476810196216,你发个大傻怂走了小彤是谁呀 ,1566141813.519,2019-08-18 23:23:33,
1476810196216,哈哈 ,1566141816.661,2019-08-18 23:23:36,
1476810196216,哦 ,1566141820.137,2019-08-18 23:23:40,
1476810196216,嗯 ,1566141823.052,2019-08-18 23:23:43,
1476810196216,嗯 ,1566141826.385,2019-08-18 23:23:46,
1476810196216,哦 ,1566141829.420,2019-08-18 23:23:49,
1476810196216,你 ,1566141832.731,2019-08-18 23:23:52,
1476810196216,嗯 ,1566141836.063,2019-08-18 23:23:56,
1476810196216,我 ,1566141839.199,2019-08-18 23:23:59,
1476810196216,可以 ,1566141842.593,2019-08-18 23:24:02,
1476810196216,打下王者来不来好大个走一步来 ,1566141845.444,2019-08-18 23:24:05,
1476810196216,王子来 ,1566141848.524,2019-08-18 23:24:08,
1476810196216,,1566141852.084,2019-08-18 23:24:12,
1476810196216,你 ,1566141854.920,2019-08-18 23:24:14,
1476810196216,哦 ,1566141858.431,2019-08-18 23:24:18,
1476810196216,嗯 ,1566141861.622,2019-08-18 23:24:21,
1476810196216,哈哈 ,1566141864.614,2019-08-18 23:24:24,
1476810196216,我在吃饭 ,1566141868.110,2019-08-18 23:24:28,
1476810196216,不和你打了货打完了打完了吗 ,1566141871.001,2019-08-18 23:24:31,
1476810196216,给爸爸打电话 ,1566141874.629,2019-08-18 23:24:34,
1476810196216,下次一起玩耍 ,1566141877.436,2019-08-18 23:24:37,
1476810196216,下一次王者没票 ,1566141880.526,2019-08-18 23:24:40,
1476810196216,我没有喷啥喷啊给他转不动 ,1566141884.220,2019-08-18 23:24:44,
1476810196216,啥意思吧 ,1566141887.022,2019-08-18 23:24:47,
1476810196216,啊 ,1566141890.649,2019-08-18 23:24:50,
1476810196216,什么啊我想念你大哥又要来两个月 ,1566141893.654,2019-08-18 23:24:53,
1476810196216,你上班 ,1566141896.563,2019-08-18 23:24:56,
1476810196216,看了一下啊大哥 ,1566141900.143,2019-08-18 23:25:00,
1476810196216,我刷点到月球啊哎呦我的天哪 ,1566141903.118,2019-08-18 23:25:03,
1476810196216,没咋在吧在耍太太太太太 ,1566141906.401,2019-08-18 23:25:06,
1476810196216,来得太突然了我感觉 ,1566141909.805,2019-08-18 23:25:09,
1476810196216,我点播了要改到十一点多了就得我感觉到啊 ,1566141913.013,2019-08-18 23:25:13,
1476810196216,咋了 ,1566141915.942,2019-08-18 23:25:15,
1476810196216,不得给他九点多不 ,1566141919.168,2019-08-18 23:25:19,
1476810196216,九点钟开始来哎 ,1566141922.579,2019-08-18 23:25:22,
1476810196216,太早了吧 ,1566141925.605,2019-08-18 23:25:25,
1476810196216,你啥意思呢 ,1566141928.610,2019-08-18 23:25:28,
1476810196216,啊啥啥意思 ,1566141932.079,2019-08-18 23:25:32,
1476810196216,没有我我就是 ,1566141935.053,2019-08-18 23:25:35,
1476810196216,撸一下啊啊你要百度 ,1566141938.486,2019-08-18 23:25:38,
1476810196216,南玖对 ,1566141941.584,2019-08-18 23:25:41,
1476810196216,那你打吧喝完酒啊对啊 ,1566141944.841,2019-08-18 23:25:44,
1476810196216,不是还有个大补的啊 ,1566141948.204,2019-08-18 23:25:48,
1476810196216,想你啊小妹妹 ,1566141951.360,2019-08-18 23:25:51,
1476810196216,不要跟我要跟我耍两个月说话大哥 ,1566141954.474,2019-08-18 23:25:54,
1476810196216,怕把你玩废话不可能你那里 ,1566141957.792,2019-08-18 23:25:57,
1476810196216,能喝多少酒啊你给我在者腊腊 ,1566141960.626,2019-08-18 23:26:00,
1476810196216,你喝什么酒 ,1566141964.365,2019-08-18 23:26:04,
1476810196216,你啊你自己会来一位 ,1566141967.236,2019-08-18 23:26:07,
1476810196216,来 ,1566141970.529,2019-08-18 23:26:10,
1476810196216,兄弟们越求两千 ,1566141973.827,2019-08-18 23:26:13,
1476810196216,谁给我刷一个来啊哈 ,1566141976.677,2019-08-18 23:26:16,
1476810196216,我到不 ,1566141980.360,2019-08-18 23:26:20,
1476810196216,哎呀 ,1566141983.277,2019-08-18 23:26:23,
1476810196216,发点红包玩不接吧 ,1566141986.829,2019-08-18 23:26:26,
1476810196216,不对一 ,1566141989.793,2019-08-18 23:26:29,
1476810196216,一分钟干不干 ,1566141992.590,2019-08-18 23:26:32,
1476810196216,快来快来两个吧 ,1566141996.369,2019-08-18 23:26:36,
1476810196216,要不大姐你干啥 ,1566141999.074,2019-08-18 23:26:39,
1476810196216,那个单拿怎么有三个了 ,1566142002.883,2019-08-18 23:26:42,
1476810196216,不是补刀啊 ,1566142005.602,2019-08-18 23:26:45,
1476810196216,都是补刀啊 ,1566142008.660,2019-08-18 23:26:48,
1476810196216,你这个坑很大呀不是啊你这次不是补刀 ,1566142012.042,2019-08-18 23:26:52,
1476810196216,大哥小万吧 ,1566142015.237,2019-08-18 23:26:55,
1476810196216,谁有约球啊两天一个给我刷两个来 ,1566142018.794,2019-08-18 23:26:58,
1476810196216,没有来 ,1566142021.632,2019-08-18 23:27:01,
1476810196216,我给我刷一刷两个月瞧 ,1566142024.665,2019-08-18 23:27:04,
1476810196216,我想着两个大奶奶 ,1566142028.205,2019-08-18 23:27:08,
1476810196216,玩坦克 ,1566142031.267,2019-08-18 23:27:11,
1476810196216,这么毒的好不好 ,1566142034.907,2019-08-18 23:27:14,
1476810196216,看我两个我看见过图的好不好再来 ,1566142037.645,2019-08-18 23:27:17,
1476810196216,行你先让我敷一下 ,1566142040.678,2019-08-18 23:27:20,
1476810196216,先让我付一下哎哎 ,1566142044.369,2019-08-18 23:27:24,
1476810196216,帮我付一下逼逼 ,1566142047.242,2019-08-18 23:27:27,
1476810196216,瓦解一下好吧 ,1566142050.592,2019-08-18 23:27:30,
1476810196216,好怀念一下缓解一下啊这个啥意思 ,1566142053.714,2019-08-18 23:27:33,
1476810196216,那就补刀大神你是谁啊 ,1566142057.274,2019-08-18 23:27:37,
1476810196216,你还不到来你也不会到来 ,1566142060.134,2019-08-18 23:27:40,
1476810196216,不是谁有月球 ,1566142063.269,2019-08-18 23:27:43,
1476810196216,两千一个谁有刷一个 ,1566142066.593,2019-08-18 23:27:46,
1476810196216,尴尬了 ,1566142069.700,2019-08-18 23:27:49,
1476810196216,我还不是你啊 ,1566142072.813,2019-08-18 23:27:52,
1476810196216,有人教吗 ,1566142076.345,2019-08-18 23:27:56,
1476810196216,哎 ,1566142079.362,2019-08-18 23:27:59,
1476810196216,哦 ,1566142082.804,2019-08-18 23:28:02,
1476810196216,哈哈 ,1566142085.665,2019-08-18 23:28:05,
1476810196216,,1566142088.711,2019-08-18 23:28:08,
1476810196216,有吗 ,1566142092.371,2019-08-18 23:28:12,
1476810196216,,1566142095.240,2019-08-18 23:28:15,
1476810196216,哦 ,1566142099.062,2019-08-18 23:28:19,
1476810196216,哦 ,1566142101.887,2019-08-18 23:28:21,
1476810196216,啊 ,1566142105.059,2019-08-18 23:28:25,
1476810196216,哦 ,1566142108.427,2019-08-18 23:28:28,
1476810196216,哇 ,1566142111.293,2019-08-18 23:28:31,
1476810196216,一个月就没有啊 ,1566142114.868,2019-08-18 23:28:34,
1476810196216,这哪有刷牙在哪耍耍散 ,1566142117.742,2019-08-18 23:28:37,
1476810196216,我就要两个月瞧大个给我买的 ,1566142120.781,2019-08-18 23:28:40,
1476810196216,大大的 ,1566142124.229,2019-08-18 23:28:44,
1476810196216,点 ,1566142127.138,2019-08-18 23:28:47,
1476810196216,我 ,1566142130.778,2019-08-18 23:28:50,
1476810196216,去 ,1566142133.913,2019-08-18 23:28:53,
1476810196216,没有啊 ,1566142136.696,2019-08-18 23:28:56,
1476810196216,哎呀 ,1566142140.374,2019-08-18 23:29:00,
1476810196216,玩了一个月 ,1566142143.372,2019-08-18 23:29:03,
1476810196216,啊飞下好多呢 ,1566142146.851,2019-08-18 23:29:06,
1476810196216,哦 ,1566142149.797,2019-08-18 23:29:09,
1476810196216,咋帮啊 ,1566142152.805,2019-08-18 23:29:12,
1476810196216,我直接月头下单没有啊 ,1566142156.352,2019-08-18 23:29:16,
1476810196216,两千一个两千一个 ,1566142159.235,2019-08-18 23:29:19,
1476810196216,给我刷一个抓两个了 ,1566142162.923,2019-08-18 23:29:22,
1476810196216,两节一个给我刷两个有吗 ,1566142165.743,2019-08-18 23:29:25,
1476810196216,哦 ,1566142168.764,2019-08-18 23:29:28,
1476810196216,咋个该网址从冰中老吗 ,1566142172.188,2019-08-18 23:29:32,
1476810196216,嗯 ,1566142175.201,2019-08-18 23:29:35,
1476810196216,逼啊给给给给那个网址啊 ,1566142178.712,2019-08-18 23:29:38,
1476810196216,嗯 ,1566142181.866,2019-08-18 23:29:41,
1476810196216,来二桥 ,1566142185.491,2019-08-18 23:29:45,
1476810196216,行来我家也行来给我来来来 ,1566142188.225,2019-08-18 23:29:48,
1476810196216,我也给我刷一个谁来 ,1566142191.461,2019-08-18 23:29:51,
1476810196216,哦 ,1566142194.703,2019-08-18 23:29:54,
1476810196216,怎么鼓捣吧十四大哥你先给三百 ,1566142197.985,2019-08-18 23:29:57,
1476810196216,哦 ,1566142201.505,2019-08-18 23:30:01,
1476810196216,健个身来 ,1566142204.243,2019-08-18 23:30:04,
1476810196216,你要不几分钟的就是 ,1566142207.611,2019-08-18 23:30:07,
1476810196216,一班的王子的都是三个横幅 ,1566142210.898,2019-08-18 23:30:10,
1476810196216,五分钟我能干啥 ,1566142213.899,2019-08-18 23:30:13,
1476810196216,好 ,1566142216.705,2019-08-18 23:30:16,
1476810196216,就一分六十秒 ,1566142220.301,2019-08-18 23:30:20,
1476810196216,哦 ,1566142223.572,2019-08-18 23:30:23,
1476810196216,别人保底校 ,1566142226.736,2019-08-18 23:30:26,
1476810196216,看完了 ,1566142229.775,2019-08-18 23:30:29,
1476810196216,这大哥我认识 ,1566142232.736,2019-08-18 23:30:32,
1476810196216,你认识何丹娜你认识他到上面来大单 ,1566142236.247,2019-08-18 23:30:36,
1476810196216,那就拉啊 ,1566142239.688,2019-08-18 23:30:39,
1476810196216,哎呀我靠 ,1566142242.856,2019-08-18 23:30:42,
1476810196216,有有还什么第一次 ,1566142245.980,2019-08-18 23:30:45,
1476810196216,那晚你这么坑不可能和他玩 ,1566142249.275,2019-08-18 23:30:49,
1476810196216,来感谢我想的 ,1566142252.499,2019-08-18 23:30:52,
1476810196216,过来 ,1566142255.421,2019-08-18 23:30:55,
1476810196216,啊一分六十秒不是两分钟吗 ,1566142259.244,2019-08-18 23:30:59,
1476810196216,好像也是哦一般六十秒好像就是两分钟 ,1566142262.073,2019-08-18 23:31:02,
1476810196216,哼啊 ,1566142265.002,2019-08-18 23:31:05,
1476810196216,你挺好真挺好哎怎么样 ,1566142268.400,2019-08-18 23:31:08,
1476810196216,啊这个可以啊 ,1566142271.269,2019-08-18 23:31:11,
1476810196216,哎来了个吧 ,1566142274.944,2019-08-18 23:31:14,
1476810196216,对啊 ,1566142277.857,2019-08-18 23:31:17,
1476810196216,呸 ,1566142280.904,2019-08-18 23:31:20,
1476810196216,抓一个 ,1566142284.378,2019-08-18 23:31:24,
1476810196216,哈哈 ,1566142287.471,2019-08-18 23:31:27,
1476810196216,,1566142290.850,2019-08-18 23:31:30,
1476810196216,,1566142294.087,2019-08-18 23:31:34,
1476810196216,好 ,1566142297.681,2019-08-18 23:31:37,
1476810196216,哈哈 ,1566142300.579,2019-08-18 23:31:40,
1476810196216,,1566142303.583,2019-08-18 23:31:43,
1476810196216,糖果 ,1566142306.835,2019-08-18 23:31:46,
1476810196216,啊 ,1566142309.876,2019-08-18 23:31:49,
1476810196216,天天骚怎么 ,1566142313.348,2019-08-18 23:31:53,
1476810196216,那个叶大鸭养鸡场 ,1566142316.614,2019-08-18 23:31:56,
1476810196216,哦 ,1566142319.596,2019-08-18 23:31:59,
1476810196216,下班了我们只说了在安排 ,1566142322.945,2019-08-18 23:32:02,
1476810196216,还行啊等下继续玩 ,1566142325.758,2019-08-18 23:32:05,
1476810196216,嗯 ,1566142329.662,2019-08-18 23:32:09,
1476810196216,我先缓缓 ,1566142332.484,2019-08-18 23:32:12,
1476810196216,嗯 ,1566142335.638,2019-08-18 23:32:15,
1476810196216,你先吃芥末 ,1566142338.780,2019-08-18 23:32:18,
1476810196216,先涂街不远算咯你 ,1566142342.210,2019-08-18 23:32:22,
1476810196216,晚安我的哥 ,1566142345.687,2019-08-18 23:32:25,
1476810196216,好吧你还想班主骂你的呢还想问东哥 ,1566142348.581,2019-08-18 23:32:28,
1476810196216,八十是大大大大哥 ,1566142351.393,2019-08-18 23:32:31,
1476810196216,啊巴掌大的是谁啊 ,1566142355.043,2019-08-18 23:32:35,
1476810196216,我 ,1566142358.228,2019-08-18 23:32:38,
1476810196216,啊 ,1566142361.310,2019-08-18 23:32:41,
1476810196216,我靠 ,1566142364.384,2019-08-18 23:32:44,
1476810196216,怎么 ,1566142367.269,2019-08-18 23:32:47,
1476810196216,嗯 ,1566142370.953,2019-08-18 23:32:50,
1476810196216,啊准备 ,1566142373.826,2019-08-18 23:32:53,
1476810196216,准备好了 ,1566142377.539,2019-08-18 23:32:57,
1476810196216,准备好了 ,1566142380.710,2019-08-18 23:33:00,
1476810196216,什么 ,1566142383.433,2019-08-18 23:33:03,
1476810196216,哇 ,1566142386.806,2019-08-18 23:33:06,
1476810196216,送你个大逼 ,1566142390.036,2019-08-18 23:33:10,
1476810196216,哦 ,1566142393.494,2019-08-18 23:33:13,
1476810196216,不像 ,1566142396.503,2019-08-18 23:33:16,
